Material: Kapton , density =  1.420000 g/cm^3
Absorber is made of 4 elements
H 2% z =   1, a = 1.000000
C 69% z =   6, a = 12.000000
N 7% z =   7, a = 14.000000
O 20% z =   8, a = 16.000000
Z =   1, num = 114
   0.55   3.6750e+001   1.7100e-001        1.7324     0.0622   7.5743e-002  
   0.59   3.7410e+001   1.6160e-001        1.7991     0.0630   7.6339e-002  
   0.63   3.7990e+001   1.5320e-001        1.8645     0.0638   7.6879e-002  
   0.71   3.8940e+001   1.3900e-001        1.9937     0.0666   7.7887e-002  
   0.79   3.9680e+001   1.2740e-001        2.1215     0.0692   7.8782e-002  
   0.87   4.0250e+001   1.1770e-001        2.2450     0.0716   7.9605e-002  
   0.94   4.0690e+001   1.0940e-001        2.3686     0.0738   8.0358e-002  
   1.02   4.1020e+001   1.0230e-001        2.4907     0.0759   8.1068e-002  
   1.10   4.1260e+001   9.6140e-002        2.6114     0.0780   8.1721e-002  
   1.26   4.1530e+001   8.5910e-002        2.8528     0.0853   8.2971e-002  
   1.42   4.1610e+001   7.7760e-002        3.0928     0.0920   8.4107e-002  
   1.57   4.1530e+001   7.1120e-002        3.3327     0.0982   8.5172e-002  
   1.73   4.1350e+001   6.5580e-002        3.5741     0.1041   8.6194e-002  
   1.89   4.1090e+001   6.0890e-002        3.8155     0.1098   8.7174e-002  
   2.05   4.0900e+001   5.6860e-002        4.0598     0.1152   8.8125e-002  
   2.20   4.0800e+001   5.3370e-002        4.3040     0.1204   8.9034e-002  
   2.36   4.0420e+001   5.0300e-002        4.5497     0.1254   8.9929e-002  
   2.52   4.0000e+001   4.7590e-002        4.7982     0.1303   9.0823e-002  
   2.68   3.9610e+001   4.5170e-002        5.0495     0.1352   9.1689e-002  
   2.83   3.9210e+001   4.3000e-002        5.3023     0.1400   9.2556e-002  
   3.15   3.8380e+001   3.9260e-002        5.8177     0.1576   9.4274e-002  
   3.54   3.7330e+001   3.5460e-002        6.4780     0.1832   9.6404e-002  
   3.93   3.6290e+001   3.2360e-002        7.1568     0.2073   9.8548e-002  
   4.33   3.5270e+001   2.9790e-002        7.8540     0.2300   1.0071e-001  
   4.72   3.4280e+001   2.7620e-002        8.5725     0.2513   1.0291e-001  
   5.11   3.3330e+001   2.5750e-002        9.3124     0.2726   1.0515e-001  
   5.51   3.2420e+001   2.4140e-002       10.0721     0.2925   1.0745e-001  
   5.90   3.1540e+001   2.2730e-002       10.8531     0.3138   1.0979e-001  
   6.29   3.0710e+001   2.1480e-002       11.6568     0.3337   1.1221e-001  
   7.08   2.9160e+001   1.9370e-002       13.3267     0.4090   1.1724e-001  
   7.87   2.7770e+001   1.7660e-002       15.0832     0.4785   1.2253e-001  
   8.66   2.6500e+001   1.6240e-002       16.9250     0.5453   1.2811e-001  
   9.44   2.5360e+001   1.5040e-002       18.8533     0.6092   1.3399e-001  
  10.23   2.4320e+001   1.4010e-002       20.8655     0.6731   1.4017e-001  
  11.02   2.3380e+001   1.3120e-002       22.9628     0.7356   1.4626e-001  
  12.59   2.1730e+001   1.1660e-002       27.3989     0.9670   1.6046e-001  
  14.16   2.0340e+001   1.0500e-002       32.1545     1.1786   1.7608e-001  
  15.74   1.9160e+001   9.5650e-003       37.2196     1.3802   1.9170e-001  
  17.31   1.8130e+001   8.7880e-003       42.5858     1.5748   2.0874e-001  
  18.88   1.7220e+001   8.1320e-003       48.2445     1.7679   2.2720e-001  
  20.46   1.6410e+001   7.5720e-003       54.1929     1.9582   2.4566e-001  
  22.03   1.5680e+001   7.0870e-003       60.4267     2.1470   2.6554e-001  
  23.60   1.5010e+001   6.6640e-003       66.9445     2.3373   2.8684e-001  
  25.18   1.4380e+001   6.2900e-003       73.7520     2.5290   3.0814e-001  
  26.75   1.3790e+001   5.9580e-003       80.8520     2.7207   3.3086e-001  
  28.33   1.3230e+001   5.6600e-003       88.2530     2.9153   3.5358e-001  
  31.47   1.2250e+001   5.1500e-003      103.9639     3.6679   4.0328e-001  
  35.41   1.1270e+001   4.6330e-003      125.2468     4.7456   4.7144e-001  
  39.34   1.0450e+001   4.2150e-003      147.6800     5.7581   5.4244e-001  
  43.28   9.7630e+000   3.8680e-003      173.2400     6.7393   6.2054e-001  
  47.21   9.1700e+000   3.5770e-003      198.8000     7.7078   7.0290e-001  
  51.14   8.6550e+000   3.3280e-003      227.2000     8.6705   7.8952e-001  
  55.08   8.2030e+000   3.1120e-003      257.0200     9.6347   8.8040e-001  
  59.01   7.8040e+000   2.9240e-003      288.2600    10.6003   9.7554e-001  
  62.95   7.4480e+000   2.7590e-003      320.9200    11.5730   1.0749e+000  
  70.81   6.8410e+000   2.4800e-003      391.9200    15.2394   1.2879e+000  
  78.68   6.3430e+000   2.2540e-003      467.1800    18.6446   1.5151e+000  
  86.55   5.9170e+000   2.0680e-003      548.1200    21.9333   1.7580e+000  
  94.42   5.5490e+000   1.9110e-003      636.1600    25.1709   2.0164e+000  
 102.29   5.2340e+000   1.7770e-003      728.4600    28.3901   2.2876e+000  
 110.16   4.9600e+000   1.6610e-003      826.4400    31.6049   2.5745e+000  
 125.89   4.5080e+000   1.4710e-003     1038.0200    43.5301   3.1865e+000  
 141.63   4.1510e+000   1.3210e-003     1269.4800    54.4542   3.8482e+000  
 157.37   3.8610e+000   1.2000e-003     1519.4000    64.9224   4.5554e+000  
 173.10   3.6220e+000   1.1000e-003     1786.3600    75.1464   5.3065e+000  
 188.84   3.4200e+000   1.0160e-003     2071.7800    85.2298   6.0961e+000  
 204.58   3.2480e+000   9.4470e-004     2371.4001    95.2209   6.9225e+000  
 220.31   3.1000e+000   8.8280e-004     2686.6399   105.1482   7.7830e+000  
 236.05   2.9700e+000   8.2880e-004     3016.0801   115.0257   8.6762e+000  
 251.79   2.8570e+000   7.8130e-004     3359.7200   124.8620   9.5978e+000  
 267.52   2.7570e+000   7.3910e-004     3716.1399   134.6586   1.0548e+001  
 283.26   2.6670e+000   7.0140e-004     4083.9199   144.8400   1.1522e+001  
 314.73   2.5140e+000   6.3680e-004     4856.3999   181.7600   1.3541e+001  
 354.07   2.3620e+000   5.7160e-004     5883.0601   231.4600   1.6179e+001  
 393.42   2.2400e+000   5.1890e-004     6970.7798   278.3200   1.8924e+001  
 432.76   2.1400e+000   4.7530e-004     8112.4600   322.3400   2.1757e+001  
 472.10   2.0580e+000   4.3880e-004     9303.8398   363.5200   2.4663e+001  
 511.44   1.9880e+000   4.0760e-004    10539.2402   403.2800   2.7626e+001  
 550.78   1.9290e+000   3.8080e-004    11815.8203   441.6200   3.0638e+001  
 590.12   1.8790e+000   3.5730e-004    13129.3203   479.9600   3.3688e+001  
 629.47   1.8350e+000   3.3670e-004    14475.4805   515.4600   3.6767e+001  
 708.15   1.7630e+000   3.0200e-004    17255.8398   648.9400   4.2988e+001  
 786.83   1.7080e+000   2.7410e-004    20137.0195   765.3800   4.9256e+001  
 865.51   1.6640e+000   2.5100e-004    23103.4004   873.3000   5.5532e+001  
 944.20   1.6280e+000   2.3160e-004    26140.7793   974.1200   6.1793e+001  
 1022.88   1.6000e+000   2.1510e-004    29239.2207  1067.8400   6.8019e+001  
 1101.56   1.5760e+000   2.0080e-004    32388.7793  1157.2999   7.4196e+001  
 1258.93   1.5400e+000   1.7750e-004    38808.5977  1471.1200   8.6367e+001  
 1416.30   1.5150e+000   1.5910e-004    45354.8008  1738.0800   9.8251e+001  
 1573.66   1.4970e+000   1.4430e-004    51993.3008  1975.2200   1.0982e+002  
 1731.03   1.4850e+000   1.3210e-004    58699.9609  2191.0601   1.2107e+002  
 1888.40   1.4760e+000   1.2190e-004    65454.9023  2389.8601   1.3199e+002  
 1999.97   1.4720e+000   1.1560e-004    70265.8594  2485.0000   1.3955e+002  
Z =  30, num = 112
   0.11   1.7200e+001   6.5990e-001        0.6447     0.0380   4.7400e-002  
   0.12   1.8840e+001   5.9700e-001        0.6972     0.0394   4.9203e-002  
   0.14   2.0350e+001   5.4610e-001        0.7469     0.0406   5.0708e-002  
   0.15   2.1730e+001   5.0390e-001        0.7924     0.0415   5.2000e-002  
   0.17   2.3000e+001   4.6830e-001        0.8364     0.0424   5.3108e-002  
   0.18   2.4160e+001   4.3780e-001        0.8776     0.0431   5.4102e-002  
   0.20   2.5230e+001   4.1140e-001        0.9173     0.0438   5.4982e-002  
   0.21   2.6200e+001   3.8820e-001        0.9557     0.0444   5.5778e-002  
   0.23   2.7100e+001   3.6780e-001        0.9926     0.0449   5.6502e-002  
   0.24   2.7930e+001   3.4960e-001        1.0281     0.0454   5.7155e-002  
   0.26   2.8690e+001   3.3320e-001        1.0636     0.0458   5.7766e-002  
   0.28   2.9390e+001   3.1850e-001        1.0977     0.0463   5.8334e-002  
   0.31   3.0660e+001   2.9280e-001        1.1630     0.0475   5.9370e-002  
   0.34   3.2010e+001   2.6650e-001        1.2425     0.0491   6.0492e-002  
   0.38   3.3170e+001   2.4480e-001        1.3178     0.0505   6.1472e-002  
   0.42   3.4170e+001   2.2670e-001        1.3916     0.0518   6.2352e-002  
   0.46   3.5040e+001   2.1120e-001        1.4626     0.0530   6.3147e-002  
   0.50   3.5810e+001   1.9790e-001        1.5336     0.0541   6.3886e-002  
   0.54   3.6490e+001   1.8620e-001        1.6018     0.0551   6.4553e-002  
   0.57   3.7090e+001   1.7600e-001        1.6699     0.0561   6.5178e-002  
   0.61   3.7630e+001   1.6690e-001        1.7367     0.0570   6.5774e-002  
   0.69   3.8550e+001   1.5150e-001        1.8673     0.0602   6.6854e-002  
   0.76   3.9290e+001   1.3880e-001        1.9951     0.0631   6.7833e-002  
   0.84   3.9890e+001   1.2820e-001        2.1201     0.0657   6.8728e-002  
   0.92   4.0380e+001   1.1930e-001        2.2450     0.0682   6.9552e-002  
   0.99   4.0780e+001   1.1150e-001        2.3671     0.0705   7.0333e-002  
   1.07   4.1090e+001   1.0480e-001        2.4893     0.0727   7.1071e-002  
   1.22   4.1540e+001   9.3690e-002        2.7307     0.0806   7.2448e-002  
   1.38   4.1790e+001   8.4820e-002        2.9692     0.0876   7.3712e-002  
   1.53   4.1890e+001   7.7580e-002        3.2078     0.0940   7.4891e-002  
   1.68   4.1880e+001   7.1550e-002        3.4463     0.1000   7.6013e-002  
   1.84   4.1770e+001   6.6440e-002        3.6849     0.1057   7.7092e-002  
   1.99   4.1600e+001   6.2050e-002        3.9249     0.1111   7.8128e-002  
   2.14   4.1690e+001   5.8240e-002        4.1649     0.1163   7.9137e-002  
   2.29   4.1540e+001   5.4900e-002        4.4048     0.1213   8.0116e-002  
   2.45   4.1190e+001   5.1950e-002        4.6462     0.1261   8.1068e-002  
   2.60   4.0900e+001   4.9310e-002        4.8891     0.1308   8.2005e-002  
   2.75   4.0590e+001   4.6940e-002        5.1347     0.1354   8.2942e-002  
   3.06   3.9930e+001   4.2870e-002        5.6303     0.1534   8.4774e-002  
   3.44   3.9060e+001   3.8720e-002        6.2622     0.1775   8.7018e-002  
   3.82   3.8150e+001   3.5340e-002        6.9097     0.2002   8.9261e-002  
   4.21   3.7230e+001   3.2540e-002        7.5729     0.2201   9.1505e-002  
   4.59   3.6320e+001   3.0170e-002        8.2516     0.2414   9.3763e-002  
   4.97   3.5430e+001   2.8140e-002        8.9488     0.2599   9.6035e-002  
   5.35   3.4550e+001   2.6370e-002        9.6631     0.2797   9.8349e-002  
   5.73   3.3710e+001   2.4830e-002       10.3944     0.2982   1.0071e-001  
   6.12   3.2890e+001   2.3470e-002       11.1456     0.3167   1.0309e-001  
   6.88   3.1360e+001   2.1170e-002       12.7019     0.3862   1.0802e-001  
   7.65   2.9940e+001   1.9300e-002       14.3321     0.4501   1.1316e-001  
   8.41   2.8640e+001   1.7750e-002       16.0403     0.5112   1.1853e-001  
   9.18   2.7450e+001   1.6440e-002       17.8224     0.5694   1.2414e-001  
   9.94   2.6360e+001   1.5320e-002       19.6798     0.6276   1.2997e-001  
  10.71   2.5360e+001   1.4350e-002       21.6138     0.6844   1.3605e-001  
  12.23   2.3600e+001   1.2750e-002       25.7006     0.8960   1.4910e-001  
  13.76   2.2100e+001   1.1490e-002       30.0799     1.0906   1.6330e-001  
  15.29   2.0800e+001   1.0460e-002       34.7431     1.2752   1.7750e-001  
  16.82   1.9680e+001   9.6110e-003       39.6847     1.4541   1.9312e-001  
  18.35   1.8690e+001   8.8950e-003       44.8990     1.6302   2.1016e-001  
  19.88   1.7810e+001   8.2820e-003       50.3802     1.8062   2.2720e-001  
  21.41   1.7010e+001   7.7530e-003       56.1255     1.9809   2.4566e-001  
  22.94   1.6290e+001   7.2900e-003       62.1335     2.1556   2.6412e-001  
  24.47   1.5620e+001   6.8810e-003       68.4014     2.3316   2.8400e-001  
  26.00   1.5000e+001   6.5180e-003       74.9334     2.5077   3.0530e-001  
  27.53   1.4420e+001   6.1930e-003       81.7309     2.6866   3.2660e-001  
  30.59   1.3360e+001   5.6350e-003       96.1397     3.3725   3.7204e-001  
  34.41   1.2300e+001   5.0700e-003      115.6420     4.3580   4.3168e-001  
  38.23   1.1410e+001   4.6120e-003      136.7432     5.2838   4.9700e-001  
  42.06   1.0660e+001   4.2330e-003      159.0400     6.1813   5.6800e-001  
  45.88   1.0010e+001   3.9140e-003      183.1800     7.0659   6.4184e-001  
  49.70   9.4530e+000   3.6420e-003      208.7400     7.9477   7.1994e-001  
  53.53   8.9600e+000   3.4070e-003      237.1400     8.8281   8.0230e-001  
  57.35   8.5240e+000   3.2010e-003      265.5400     9.7128   8.8892e-001  
  61.17   8.1350e+000   3.0200e-003      295.3600    10.6017   9.7838e-001  
  68.82   7.4730e+000   2.7150e-003      359.2600    13.9572   1.1701e+000  
  76.46   6.9280e+000   2.4680e-003      428.8400    17.0741   1.3760e+000  
  84.11   6.4660e+000   2.2640e-003      504.1000    20.0831   1.5961e+000  
  91.76   6.0640e+000   2.0920e-003      583.6200    23.0438   1.8290e+000  
  99.40   5.7180e+000   1.9450e-003      668.8200    25.9888   2.0746e+000  
 107.05   5.4190e+000   1.8190e-003      758.2800    28.9325   2.3331e+000  
 122.34   4.9240e+000   1.6110e-003      951.4000    39.8495   2.8869e+000  
 137.64   4.5320e+000   1.4470e-003     1162.9800    49.8576   3.4847e+000  
 152.93   4.2140e+000   1.3150e-003     1391.6000    59.4511   4.1251e+000  
 168.22   3.9510e+000   1.2050e-003     1637.2600    68.8274   4.8039e+000  
 183.51   3.7300e+000   1.1130e-003     1898.5400    78.0787   5.5195e+000  
 198.81   3.5410e+000   1.0350e-003     2172.6001    87.2491   6.2679e+000  
 214.10   3.3780e+000   9.6700e-004     2462.2800    96.3669   7.0475e+000  
 229.39   3.2360e+000   9.0790e-004     2764.7400   105.4435   7.8569e+000  
 244.69   3.1110e+000   8.5580e-004     3079.9800   114.4861   8.6932e+000  
 259.98   3.0010e+000   8.0960e-004     3406.5801   123.4974   9.5552e+000  
 275.27   2.9030e+000   7.6830e-004     3745.9600   132.4775   1.0441e+001  
 305.86   2.7350e+000   6.9760e-004     4455.9600   166.1400   1.2276e+001  
 344.09   2.5660e+000   6.2620e-004     5400.2598   213.0000   1.4677e+001  
 382.32   2.4320e+000   5.6850e-004     6399.9399   255.6000   1.7176e+001  
 420.55   2.3220e+000   5.2080e-004     7452.1602   296.7800   1.9759e+001  
 458.79   2.2310e+000   4.8080e-004     8551.2402   333.7000   2.2410e+001  
 497.02   2.1550e+000   4.4670e-004     9691.5000   370.6200   2.5118e+001  
 535.25   2.0900e+000   4.1720e-004    10870.1006   407.5400   2.7872e+001  
 573.48   2.0340e+000   3.9160e-004    12082.7793   441.6200   3.0663e+001  
 611.71   1.9850e+000   3.6900e-004    13326.7002   475.7000   3.3484e+001  
 688.18   1.9060e+000   3.3100e-004    15896.8994   599.2400   3.9188e+001  
 764.64   1.8440e+000   3.0040e-004    18565.0801   707.1600   4.4943e+001  
 841.11   1.7950e+000   2.7510e-004    21312.7793   807.9800   5.0714e+001  
 917.57   1.7560e+000   2.5380e-004    24130.0586   900.2800   5.6476e+001  
 994.04   1.7230e+000   2.3570e-004    27004.1406   988.3200   6.2214e+001  
 1070.50   1.6970e+000   2.2010e-004    29927.9199  1070.6801   6.7911e+001  
 1223.43   1.6570e+000   1.9450e-004    35891.9180  1363.2001   7.9152e+001  
 1376.36   1.6280e+000   1.7450e-004    41980.8828  1613.1200   9.0143e+001  
 1529.29   1.6080e+000   1.5820e-004    48159.3008  1834.6400   1.0086e+002  
 1682.21   1.5940e+000   1.4490e-004    54405.8828  2036.2800   1.1128e+002  
 1835.14   1.5840e+000   1.3360e-004    60699.3203  2222.3000   1.2142e+002  
 1988.07   1.5770e+000   1.2410e-004    67028.2578  2395.5400   1.3127e+002  
 2000.00   1.5760e+000   1.2340e-004    67522.4219  2396.9600   1.3203e+002  
Z =  31, num = 112
   0.10   1.6600e+001   7.3390e-001        0.6518     0.0388   4.8209e-002  
   0.11   1.8250e+001   6.6450e-001        0.7072     0.0403   5.0154e-002  
   0.13   1.9780e+001   6.0820e-001        0.7569     0.0416   5.1773e-002  
   0.14   2.1190e+001   5.6150e-001        0.8037     0.0426   5.3151e-002  
   0.16   2.2490e+001   5.2200e-001        0.8492     0.0435   5.4358e-002  
   0.17   2.3690e+001   4.8830e-001        0.8918     0.0442   5.5408e-002  
   0.19   2.4790e+001   4.5900e-001        0.9315     0.0449   5.6346e-002  
   0.20   2.5800e+001   4.3330e-001        0.9699     0.0455   5.7198e-002  
   0.22   2.6730e+001   4.1060e-001        1.0082     0.0461   5.7964e-002  
   0.23   2.7590e+001   3.9040e-001        1.0437     0.0466   5.8674e-002  
   0.24   2.8390e+001   3.7220e-001        1.0792     0.0471   5.9313e-002  
   0.26   2.9130e+001   3.5580e-001        1.1133     0.0475   5.9910e-002  
   0.29   3.0460e+001   3.2730e-001        1.1786     0.0487   6.1003e-002  
   0.32   3.1890e+001   2.9800e-001        1.2581     0.0503   6.2182e-002  
   0.36   3.3110e+001   2.7390e-001        1.3348     0.0518   6.3204e-002  
   0.39   3.4170e+001   2.5360e-001        1.4086     0.0530   6.4127e-002  
   0.43   3.5110e+001   2.3640e-001        1.4796     0.0542   6.4965e-002  
   0.47   3.5930e+001   2.2150e-001        1.5492     0.0553   6.5718e-002  
   0.50   3.6670e+001   2.0850e-001        1.6174     0.0563   6.6413e-002  
   0.54   3.7330e+001   1.9710e-001        1.6855     0.0573   6.7067e-002  
   0.57   3.7930e+001   1.8700e-001        1.7509     0.0582   6.7677e-002  
   0.65   3.8960e+001   1.6970e-001        1.8801     0.0612   6.8785e-002  
   0.72   3.9800e+001   1.5560e-001        2.0065     0.0640   6.9779e-002  
   0.79   4.0510e+001   1.4380e-001        2.1314     0.0666   7.0702e-002  
   0.86   4.1100e+001   1.3370e-001        2.2535     0.0689   7.1540e-002  
   0.93   4.1590e+001   1.2510e-001        2.3728     0.0712   7.2321e-002  
   1.00   4.2000e+001   1.1760e-001        2.4921     0.0733   7.3073e-002  
   1.15   4.2610e+001   1.0510e-001        2.7278     0.0807   7.4436e-002  
   1.29   4.3020e+001   9.5210e-002        2.9607     0.0874   7.5700e-002  
   1.43   4.3260e+001   8.7110e-002        3.1922     0.0935   7.6865e-002  
   1.58   4.3380e+001   8.0350e-002        3.4222     0.0992   7.7972e-002  
   1.72   4.3390e+001   7.4630e-002        3.6522     0.1045   7.9023e-002  
   1.86   4.3320e+001   6.9710e-002        3.8837     0.1096   8.0031e-002  
   2.01   4.3210e+001   6.5440e-002        4.1137     0.1145   8.0997e-002  
   2.15   4.3350e+001   6.1700e-002        4.3438     0.1192   8.1948e-002  
   2.29   4.3230e+001   5.8380e-002        4.5752     0.1236   8.2871e-002  
   2.44   4.2910e+001   5.5420e-002        4.8067     0.1280   8.3766e-002  
   2.58   4.2670e+001   5.2770e-002        5.0410     0.1323   8.4646e-002  
   2.87   4.2110e+001   4.8200e-002        5.5110     0.1477   8.6379e-002  
   3.23   4.1330e+001   4.3540e-002        6.1103     0.1704   8.8494e-002  
   3.59   4.0500e+001   3.9750e-002        6.7209     0.1917   9.0582e-002  
   3.94   3.9650e+001   3.6600e-002        7.3442     0.2116   9.2655e-002  
   4.30   3.8780e+001   3.3940e-002        7.9818     0.2300   9.4728e-002  
   4.66   3.7910e+001   3.1660e-002        8.6322     0.2471   9.6816e-002  
   5.02   3.7060e+001   2.9680e-002        9.2996     0.2655   9.8917e-002  
   5.38   3.6220e+001   2.7950e-002        9.9812     0.2826   1.0105e-001  
   5.74   3.5410e+001   2.6420e-002       10.6784     0.2996   1.0322e-001  
   6.45   3.3850e+001   2.3830e-002       12.1225     0.3621   1.0765e-001  
   7.17   3.2410e+001   2.1730e-002       13.6306     0.4203   1.1225e-001  
   7.89   3.1070e+001   1.9980e-002       15.2068     0.4757   1.1702e-001  
   8.61   2.9830e+001   1.8510e-002       16.8483     0.5297   1.2199e-001  
   9.32   2.8690e+001   1.7250e-002       18.5566     0.5822   1.2718e-001  
  10.04   2.7630e+001   1.6160e-002       20.3316     0.6347   1.3254e-001  
  11.47   2.5760e+001   1.4360e-002       24.0789     0.8279   1.4342e-001  
  12.91   2.4160e+001   1.2940e-002       28.0876     1.0025   1.5620e-001  
  14.34   2.2770e+001   1.1790e-002       32.3504     1.1701   1.6898e-001  
  15.78   2.1560e+001   1.0830e-002       36.8618     1.3334   1.8318e-001  
  17.21   2.0500e+001   1.0030e-002       41.6188     1.4938   1.9738e-001  
  18.65   1.9550e+001   9.3370e-003       46.6143     1.6529   2.1300e-001  
  20.08   1.8690e+001   8.7400e-003       51.8456     1.8119   2.2862e-001  
  21.51   1.7920e+001   8.2190e-003       57.3084     1.9695   2.4566e-001  
  22.95   1.7210e+001   7.7590e-003       63.0011     2.1286   2.6270e-001  
  24.38   1.6550e+001   7.3500e-003       68.9254     2.2876   2.8116e-001  
  25.82   1.5940e+001   6.9840e-003       75.0811     2.4481   2.9962e-001  
  28.68   1.4820e+001   6.3550e-003       88.0954     3.0644   3.3938e-001  
  32.27   1.3630e+001   5.7190e-003      105.6920     3.9490   3.9334e-001  
  35.86   1.2650e+001   5.2030e-003      124.7314     4.7797   4.5156e-001  
  39.44   1.1830e+001   4.7760e-003      144.8400     5.5877   5.1262e-001  
  43.03   1.1120e+001   4.4160e-003      167.5600     6.3829   5.7794e-001  
  46.61   1.0500e+001   4.1090e-003      190.2800     7.1738   6.4610e-001  
  50.20   9.9520e+000   3.8440e-003      214.4200     7.9662   7.1852e-001  
  53.78   9.4700e+000   3.6120e-003      239.9800     8.7600   7.9520e-001  
  57.37   9.0390e+000   3.4080e-003      266.9600     9.5580   8.7330e-001  
  64.54   8.3040e+000   3.0640e-003      325.1800    12.5727   1.0423e+000  
  71.71   7.6990e+000   2.7850e-003      387.6600    15.3758   1.2226e+000  
  78.88   7.1920e+000   2.5550e-003      454.4000    18.0794   1.4157e+000  
  86.05   6.7570e+000   2.3620e-003      526.8200    20.7334   1.6202e+000  
  93.23   6.3700e+000   2.1960e-003      602.0800    23.3718   1.8361e+000  
 100.40   6.0350e+000   2.0530e-003      683.0200    26.0087   2.0618e+000  
 114.74   5.4800e+000   1.8190e-003      857.6800    35.8081   2.5475e+000  
 129.08   5.0410e+000   1.6340e-003     1047.9600    44.8038   3.0715e+000  
 143.42   4.6840e+000   1.4850e-003     1253.8600    53.4374   3.6338e+000  
 157.77   4.3880e+000   1.3610e-003     1473.9600    61.8864   4.2302e+000  
 172.11   4.1390e+000   1.2570e-003     1708.2600    70.2318   4.8592e+000  
 186.45   3.9270e+000   1.1690e-003     1956.7600    78.5146   5.5195e+000  
 200.79   3.7430e+000   1.0920e-003     2218.0400    86.7577   6.2068e+000  
 215.14   3.5830e+000   1.0260e-003     2490.6802    94.9739   6.9211e+000  
 229.48   3.4420e+000   9.6680e-004     2776.0999   103.1673   7.6609e+000  
 243.82   3.3180e+000   9.1470e-004     3071.4600   111.3408   8.4220e+000  
 258.16   3.2060e+000   8.6810e-004     3378.1802   119.4958   9.2059e+000  
 286.85   3.0160e+000   7.8820e-004     4021.4399   150.5200   1.0835e+001  
 322.71   2.8260e+000   7.0760e-004     4877.6997   193.1200   1.2967e+001  
 358.56   2.6730e+000   6.4240e-004     5787.9199   231.4600   1.5195e+001  
 394.42   2.5490e+000   5.8860e-004     6745.0000   268.3800   1.7502e+001  
 430.27   2.4450e+000   5.4340e-004     7746.1001   303.8800   1.9874e+001  
 466.13   2.3580e+000   5.0480e-004     8788.3799   337.9600   2.2303e+001  
 501.99   2.2840e+000   4.7160e-004     9864.7402   370.6200   2.4778e+001  
 537.84   2.2200e+000   4.4260e-004    10975.1797   401.8600   2.7291e+001  
 573.70   2.1640e+000   4.1710e-004    12116.8604   433.1000   2.9836e+001  
 645.41   2.0730e+000   3.7420e-004    14476.8994   546.7000   3.4994e+001  
 717.12   2.0020e+000   3.3960e-004    16932.0801   647.5200   4.0216e+001  
 788.84   1.9450e+000   3.1100e-004    19465.3594   741.2400   4.5466e+001  
 860.55   1.8990e+000   2.8700e-004    22066.7988   826.4400   5.0724e+001  
 932.26   1.8620e+000   2.6650e-004    24726.4609   908.8000   5.5969e+001  
 1003.97   1.8310e+000   2.4890e-004    27434.4004   985.4800   6.1191e+001  
 1147.40   1.7830e+000   2.2000e-004    32970.9805  1259.5400   7.1521e+001  
 1290.82   1.7490e+000   1.9730e-004    38633.9414  1492.4200   8.1657e+001  
 1434.25   1.7240e+000   1.7890e-004    44392.0391  1699.7400   9.1566e+001  
 1577.67   1.7070e+000   1.6380e-004    50221.1406  1890.0200   1.0123e+002  
 1721.10   1.6940e+000   1.5110e-004    56102.7813  2064.6799   1.1065e+002  
 1864.52   1.6840e+000   1.4030e-004    62024.1797  2227.9800   1.1983e+002  
 2000.06   1.6780e+000   1.3150e-004    67643.1172  2365.7200   1.2827e+002  
Z =  32, num = 112
   0.11   1.7280e+001   7.2430e-001        0.8264     0.0517   6.5107e-002  
   0.12   1.9050e+001   6.6330e-001        0.8790     0.0529   6.6967e-002  
   0.14   2.0700e+001   6.1260e-001        0.9273     0.0539   6.8529e-002  
   0.15   2.2230e+001   5.6980e-001        0.9727     0.0548   6.9836e-002  
   0.17   2.3650e+001   5.3310e-001        1.0153     0.0555   7.0986e-002  
   0.18   2.4960e+001   5.0120e-001        1.0551     0.0561   7.1980e-002  
   0.19   2.6170e+001   4.7330e-001        1.0934     0.0566   7.2860e-002  
   0.21   2.7290e+001   4.4860e-001        1.1303     0.0571   7.3655e-002  
   0.22   2.8340e+001   4.2660e-001        1.1658     0.0576   7.4365e-002  
   0.23   2.9300e+001   4.0680e-001        1.1999     0.0580   7.5019e-002  
   0.25   3.0200e+001   3.8900e-001        1.2326     0.0584   7.5615e-002  
   0.28   3.1820e+001   3.5790e-001        1.2965     0.0594   7.6666e-002  
   0.31   3.3550e+001   3.2600e-001        1.3717     0.0607   7.7802e-002  
   0.34   3.5030e+001   2.9970e-001        1.4441     0.0618   7.8782e-002  
   0.38   3.6310e+001   2.7760e-001        1.5137     0.0628   7.9634e-002  
   0.41   3.7420e+001   2.5880e-001        1.5805     0.0637   8.0400e-002  
   0.45   3.8390e+001   2.4260e-001        1.6458     0.0646   8.1096e-002  
   0.48   3.9250e+001   2.2840e-001        1.7097     0.0654   8.1721e-002  
   0.52   4.0010e+001   2.1590e-001        1.7722     0.0661   8.2303e-002  
   0.55   4.0690e+001   2.0490e-001        1.8346     0.0668   8.2843e-002  
   0.62   4.1830e+001   1.8600e-001        1.9539     0.0692   8.3808e-002  
   0.69   4.2750e+001   1.7050e-001        2.0718     0.0714   8.4675e-002  
   0.76   4.3500e+001   1.5760e-001        2.1882     0.0734   8.5470e-002  
   0.83   4.4100e+001   1.4670e-001        2.3018     0.0753   8.6180e-002  
   0.90   4.4600e+001   1.3720e-001        2.4140     0.0771   8.6861e-002  
