Material: UBe , density = 13.500000 g/cm^3
Absorber is made of 2 elements
92U 7% z =  92, a = 241.000000
9Be 93% z =   4, a = 9.000000
Z =   1, num = 114
   0.20   1.5580e+000   2.8140e-003        1.2782     0.1716   2.0196e-001  
   0.22   1.5620e+000   2.6640e-003        1.3408     0.1733   2.0533e-001  
   0.23   1.5620e+000   2.5300e-003        1.4040     0.1751   2.0871e-001  
   0.24   1.5590e+000   2.4100e-003        1.4715     0.1766   2.1195e-001  
   0.26   1.5540e+000   2.3010e-003        1.5255     0.1782   2.1519e-001  
   0.29   1.5400e+000   2.1140e-003        1.6605     0.1816   2.2126e-001  
   0.32   1.5170e+000   1.9210e-003        1.8225     0.1860   2.2869e-001  
   0.36   1.4910e+000   1.7630e-003        1.9845     0.1902   2.3584e-001  
   0.40   1.4630e+000   1.6310e-003        2.1465     0.1943   2.4286e-001  
   0.43   1.4350e+000   1.5190e-003        2.3220     0.1984   2.4988e-001  
   0.47   1.4060e+000   1.4220e-003        2.4975     0.2025   2.5690e-001  
   0.50   1.3770e+000   1.3370e-003        2.6730     0.2066   2.6379e-001  
   0.54   1.3480e+000   1.2630e-003        2.8485     0.2106   2.7081e-001  
   0.58   1.3190e+000   1.1970e-003        3.0375     0.2146   2.7783e-001  
   0.65   1.2640e+000   1.0860e-003        3.4290     0.2263   2.9214e-001  
   0.72   1.2110e+000   9.9410e-004        3.8205     0.2380   3.0685e-001  
   0.79   1.1600e+000   9.1780e-004        4.2390     0.2500   3.2197e-001  
   0.86   1.1130e+000   8.5310e-004        4.6845     0.2624   3.3763e-001  
   0.94   1.0690e+000   7.9740e-004        5.1300     0.2751   3.5383e-001  
   1.01   1.0280e+000   7.4910e-004        5.6160     0.2884   3.7071e-001  
   1.15   9.5370e-001   6.6900e-004        6.6150     0.3310   4.0635e-001  
   1.30   8.8910e-001   6.0520e-004        7.6950     0.3745   4.4455e-001  
   1.44   8.3260e-001   5.5330e-004        8.8560     0.4188   4.8546e-001  
   1.58   7.8300e-001   5.1000e-004       10.0845     0.4640   5.2920e-001  
   1.73   7.3920e-001   4.7340e-004       11.3940     0.5103   5.7577e-001  
   1.87   7.0020e-001   4.4190e-004       12.7845     0.5578   6.2505e-001  
