Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
   0.26   5.5460e+000   5.2080e-003        0.4959     0.0137   1.5149e-002  
   0.29   5.4180e+000   4.7530e-003        0.5323     0.0146   1.5257e-002  
   0.32   5.2500e+000   4.2900e-003        0.5793     0.0161   1.5390e-002  
   0.36   5.0800e+000   3.9130e-003        0.6276     0.0175   1.5520e-002  
   0.40   4.9120e+000   3.6000e-003        0.6776     0.0190   1.5648e-002  
   0.43   4.7500e+000   3.3360e-003        0.7293     0.0203   1.5776e-002  
   0.47   4.5930e+000   3.1100e-003        0.7829     0.0217   1.5905e-002  
   0.50   4.4420e+000   2.9140e-003        0.8382     0.0230   1.6038e-002  
   0.54   4.2980e+000   2.7420e-003        0.8954     0.0245   1.6172e-002  
   0.58   4.1610e+000   2.5910e-003        0.9545     0.0258   1.6362e-002  
   0.65   3.9050e+000   2.3350e-003        1.0784     0.0313   1.6524e-002  
   0.72   3.6740e+000   2.1280e-003        1.2105     0.0365   1.6848e-002  
   0.79   3.4660e+000   1.9560e-003        1.3506     0.0415   1.7172e-002  
   0.86   3.2780e+000   1.8110e-003        1.4988     0.0465   1.7658e-002  
   0.94   3.1080e+000   1.6870e-003        1.6555     0.0515   1.7982e-002  
   1.01   2.9550e+000   1.5790e-003        1.8204     0.0565   1.8468e-002  
   1.15   2.6890e+000   1.4030e-003        2.1752     0.0757   1.9440e-002  
   1.30   2.4680e+000   1.2630e-003        2.5633     0.0936   2.0412e-002  
   1.44   2.2810e+000   1.1500e-003        2.9848     0.1110   2.1708e-002  
   1.58   2.1210e+000   1.0560e-003        3.4396     0.1283   2.3004e-002  
   1.73   1.9830e+000   9.7680e-004        3.9270     0.1458   2.4624e-002  
   1.87   1.8630e+000   9.0920e-004        4.4472     0.1633   2.6244e-002  
   2.02   1.7640e+000   8.5080e-004        4.9988     0.1811   2.8188e-002  
   2.16   1.7230e+000   7.9980e-004        5.5723     0.1984   3.0132e-002  
   2.31   1.6820e+000   7.5470e-004        6.1597     0.2151   3.2238e-002  
   2.45   1.6230e+000   7.1470e-004        6.7648     0.2317   3.4344e-002  
   2.59   1.5400e+000   6.7890e-004        7.3972     0.2483   3.6612e-002  
   2.88   1.3970e+000   6.1750e-004        8.7608     0.3146   4.1472e-002  
   3.24   1.2550e+000   5.5540e-004       10.6484     0.4128   4.8276e-002  
   3.60   1.1420e+000   5.0500e-004       12.7368     0.5079   5.5890e-002  
   3.96   1.0480e+000   4.6340e-004       15.0221     0.6022   6.4314e-002  
   4.32   9.7040e-001   4.2830e-004       17.4960     0.6969   7.3548e-002  
   4.68   9.0410e-001   3.9840e-004       20.2500     0.7928   8.3592e-002  
   5.04   8.4700e-001   3.7260e-004       23.0040     0.8900   9.4284e-002  
   5.40   7.9730e-001   3.5000e-004       26.0820     0.9888   1.0579e-001  
   5.76   7.5360e-001   3.3010e-004       29.3220     1.0893   1.1794e-001  
   6.48   6.8010e-001   2.9670e-004       36.2880     1.4713   1.4434e-001  
   7.20   6.2060e-001   2.6960e-004       43.9020     1.8308   1.7334e-001  
   7.92   5.7150e-001   2.4720e-004       52.3260     2.1828   2.0525e-001  
   8.64   5.3010e-001   2.2840e-004       61.3980     2.5335   2.3960e-001  
   9.36   4.9480e-001   2.1230e-004       71.2800     2.8860   2.7653e-001  
  10.09   4.6420e-001   1.9850e-004       81.6480     3.2421   3.1590e-001  
  11.53   4.1390e-001   1.7570e-004      104.4900     4.5768   4.0208e-001  
  12.97   3.7410e-001   1.5780e-004      129.9240     5.8218   4.9799e-001  
  14.41   3.4190e-001   1.4330e-004      157.7880     7.0402   6.0313e-001  
  15.85   3.1510e-001   1.3130e-004      188.2440     8.2565   7.1734e-001  
  17.29   2.9260e-001   1.2130e-004      221.2920     9.4820   8.4078e-001  
  18.73   2.7330e-001   1.1270e-004      256.6080    10.7226   9.7281e-001  
  20.17   2.5660e-001   1.0530e-004      294.3540    11.9815   1.1136e+000  
  21.61   2.4200e-001   9.8860e-005      334.5300    13.2602   1.2630e+000  
  23.05   2.2910e-001   9.3180e-005      376.9740    14.5598   1.4207e+000  
  24.49   2.1770e-001   8.8140e-005      421.6860    15.8802   1.5866e+000  
  25.93   2.0740e-001   8.3630e-005      468.8280    17.1720   1.7609e+000  
  28.81   1.8980e-001   7.5910e-005      569.5920    22.3560   2.1335e+000  
